Year,Month,Median,2.5 Percentile,97.5 Percentile
1999.0,10.0,50.6,43.9,58.0
1999.0,11.0,43.1,36.5,49.7
1999.0,12.0,37.5,31.5,44.3
2000.0,1.0,29.6,23.9,35.7
2000.0,2.0,26.4,20.9,32.6
2000.0,3.0,61.8,54.3,68.6
2000.0,4.0,59.7,51.5,67.4
2000.0,5.0,69.1,61.6,76.5
2000.0,6.0,62.1,55.2,68.6
2000.0,7.0,44.7,39.2,50.4
2000.0,8.0,35.4,30.7,40.9
2000.0,9.0,32.4,26.5,38.8
2000.0,10.0,30.2,23.9,36.8
2000.0,11.0,36.4,29.8,43.0
2000.0,12.0,29.9,24.4,35.8
2001.0,1.0,25.9,21.0,31.4
2001.0,2.0,20.9,16.5,25.5
2001.0,3.0,21.1,15.6,26.9
2001.0,4.0,139.7,131.9,147.7
2001.0,5.0,112.4,104.6,120.4
2001.0,6.0,63.4,56.9,70.2
2001.0,7.0,41.1,35.7,46.5
2001.0,8.0,34.8,30.2,39.8
2001.0,9.0,31.3,25.7,37.0
2001.0,10.0,40.0,33.7,46.9
2001.0,11.0,45.3,38.1,52.0
2001.0,12.0,53.2,47.0,59.7
2002.0,1.0,34.7,29.5,40.4
2002.0,2.0,28.4,22.8,34.1
2002.0,3.0,27.0,21.0,33.3
2002.0,4.0,92.3,84.4,100.0
2002.0,5.0,86.4,79.1,94.2
2002.0,6.0,61.8,55.1,68.0
2002.0,7.0,46.7,41.7,52.1
2002.0,8.0,36.4,31.1,41.3
2002.0,9.0,35.4,29.7,41.6
2002.0,10.0,60.6,53.4,68.0
2002.0,11.0,37.2,30.9,43.7
2002.0,12.0,32.1,27.2,37.8
2003.0,1.0,28.8,23.8,34.6
2003.0,2.0,22.6,18.1,27.8
2003.0,3.0,31.0,24.6,37.7
2003.0,4.0,63.0,55.6,70.6
2003.0,5.0,83.4,76.3,90.8
2003.0,6.0,49.5,43.5,55.7
2003.0,7.0,41.4,36.5,46.4
2003.0,8.0,33.7,29.1,39.0
2003.0,9.0,35.7,29.9,41.5
2003.0,10.0,39.2,32.6,46.1
2003.0,11.0,39.9,33.1,47.0
2003.0,12.0,34.2,28.4,40.3
2004.0,1.0,31.3,26.5,36.6
2004.0,2.0,23.8,18.7,29.6
2004.0,3.0,36.0,29.2,42.1
2004.0,4.0,80.1,72.9,87.7
2004.0,5.0,85.6,77.8,93.6
2004.0,6.0,66.9,60.5,73.8
2004.0,7.0,43.1,38.2,48.3
2004.0,8.0,36.3,31.7,41.6
2004.0,9.0,39.7,33.5,45.8
2004.0,10.0,47.1,40.6,54.2
