Year,Month,Median,2.5 Percentile,97.5 Percentile
1988.0,12.0,-18.9153,-39.8823,2.6791
1989.0,1.0,10.176,-8.7278,29.6773
1989.0,2.0,3.2811,-13.5119,20.6484
1989.0,3.0,27.3525,8.4979,44.893
1989.0,4.0,109.1807,93.3241,125.4545
1989.0,5.0,187.7282,172.1369,204.6679
1989.0,6.0,185.291,170.8352,200.4997
1989.0,7.0,84.3854,70.6034,98.2278
1989.0,8.0,108.4219,90.4484,126.8216
1989.0,9.0,20.4457,1.1579,38.7741
1989.0,10.0,22.0384,0.1736,42.2859
1989.0,11.0,-56.8245,-76.3785,-35.9342
1989.0,12.0,-40.7195,-59.2999,-21.419
1990.0,1.0,-4.5713,-23.6083,13.4292
1990.0,2.0,-5.5431,-21.1953,11.3355
1990.0,3.0,29.4506,10.941,47.8983
1990.0,4.0,96.552,80.912,112.0081
1990.0,5.0,121.4891,105.7372,136.9102
1990.0,6.0,183.7219,169.5122,199.973
1990.0,7.0,121.1319,106.1753,136.7382
1990.0,8.0,66.7394,50.1006,85.4023
1990.0,9.0,97.347,79.6094,115.5432
1990.0,10.0,72.8014,52.2834,92.6054
1990.0,11.0,-7.817,-26.8252,12.1717
1990.0,12.0,-47.4433,-64.4255,-29.5813
1991.0,1.0,-26.3729,-44.1068,-8.2168
1991.0,2.0,5.7793,-9.66,21.6618
1991.0,3.0,74.4397,56.7091,92.8838
1991.0,4.0,121.4523,104.931,136.559
1991.0,5.0,155.7564,140.428,171.3316
1991.0,6.0,137.1052,121.6602,151.8474
1991.0,7.0,138.0371,122.3958,153.8282
1991.0,8.0,75.5395,59.4501,91.6499
1991.0,9.0,64.4152,44.6498,82.1892
1991.0,10.0,71.2967,51.7576,90.8
1991.0,11.0,78.0097,59.7109,98.2093
1991.0,12.0,-21.1494,-38.3442,-3.3422
1992.0,1.0,-4.6345,-20.7909,11.0466
1992.0,2.0,15.1649,0.4011,30.6906
1992.0,3.0,8.9957,-9.2945,24.2933
1992.0,4.0,88.2222,72.6088,102.7165
1992.0,5.0,159.7312,143.8184,175.3568
1992.0,6.0,109.4476,95.4764,123.1865
1992.0,7.0,160.7103,145.5302,175.7865
1992.0,8.0,120.2062,103.1205,137.1582
1992.0,9.0,147.5124,127.2739,164.2251
1992.0,10.0,46.9958,29.3336,66.003
1992.0,11.0,18.8147,2.2069,40.0542
1992.0,12.0,18.5432,0.4236,36.8791
1993.0,1.0,-13.7661,-32.5788,3.3395
1993.0,2.0,-35.159,-50.7301,-19.0652
1993.0,3.0,9.5544,-6.89,26.6372
1993.0,4.0,128.591,113.6475,145.2088
1993.0,5.0,204.0965,188.6225,220.4874
1993.0,6.0,156.7339,142.3971,170.1296
1993.0,7.0,175.3471,160.372,190.4428
1993.0,8.0,131.2355,114.0992,148.7844
1993.0,9.0,30.1833,11.1177,46.92
1993.0,10.0,24.9518,5.5841,44.477
1993.0,11.0,-22.77,-42.309,-4.7711
1993.0,12.0,-5.6231,-22.6762,11.2063
1994.0,1.0,-32.3786,-51.6612,-15.2728
1994.0,2.0,27.4197,11.322,43.7271
1994.0,3.0,37.1533,19.6051,55.7309
1994.0,4.0,125.7486,109.4855,141.5698
1994.0,5.0,146.3277,130.9226,161.65
1994.0,6.0,149.8699,136.0583,164.4111
1994.0,7.0,136.6048,121.1081,151.0273
1994.0,8.0,118.1859,98.8473,134.5775
1994.0,9.0,106.0361,87.3144,123.5013
1994.0,10.0,-2.1886,-21.6081,15.6415
1994.0,11.0,-17.9441,-36.474,-1.519
1994.0,12.0,-35.0017,-51.6475,-18.1163
1995.0,1.0,-39.4219,-57.4855,-21.6505
1995.0,2.0,-18.4342,-33.5863,-2.1053
1995.0,3.0,37.0431,18.6908,54.5894
1995.0,4.0,56.096,41.6249,70.5897
1995.0,5.0,138.1119,122.094,154.1833
1995.0,6.0,87.894,75.3997,100.4422
1995.0,7.0,143.4402,127.8582,158.5036
1995.0,8.0,125.1766,108.0526,143.1867
1995.0,9.0,71.3671,53.1771,90.0091
1995.0,10.0,137.9996,119.507,156.6977
1995.0,11.0,-9.8556,-28.7709,9.5104
1995.0,12.0,-20.9605,-38.1525,-3.4444
1996.0,1.0,23.4181,5.3786,41.7236
1996.0,2.0,41.5439,26.0436,57.6498
1996.0,3.0,29.5856,12.1802,47.9282
1996.0,4.0,130.9767,115.3637,147.02
1996.0,5.0,209.9054,193.9853,225.0067
1996.0,6.0,193.5908,179.147,208.4314
1996.0,7.0,190.4267,175.1576,205.0471
1996.0,8.0,149.3663,132.7885,167.1311
1996.0,9.0,91.3359,71.8945,108.6096
1996.0,10.0,81.7998,62.8766,99.5475
1996.0,11.0,10.258,-8.1424,28.9092
1996.0,12.0,6.6397,-10.9318,23.5907
1997.0,1.0,32.9438,14.2126,51.3195
1997.0,2.0,-2.1184,-17.7296,14.2586
1997.0,3.0,53.0395,35.4414,71.9374
1997.0,4.0,143.9177,129.0107,159.2038
